objective_family,alpha,train_count,case_id,baseline,lhs_method,rhs_method,lhs_method_family,rhs_method_family,objective_difference_lhs_minus_rhs,objective_relative_difference_percent,runtime_difference_lhs_minus_rhs,runtime_ratio_lhs_over_rhs,mip_gap_difference_lhs_minus_rhs,test_expected_difference_lhs_minus_rhs,test_worst10_difference_lhs_minus_rhs
Expected,0.01,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-RootCuts,FPP-SAA,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0,0,2.78976306,3.691436592,0.00095137,0,0
Expected,0.01,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial,FPP-SAA,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0,0,5.89695704,6.689116106,0.00069482,0,0
MeanCVaR,0.01,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0,0,-122.9982494,0.04491679258,-9.091e-05,0,0
MeanCVaR,0.01,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-118.1702423,0.0824063381,0.00022556,0,0
MeanCVaR,0.01,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-124.0905762,0.03643485899,-9.091e-05,0,0
MeanCVaR,0.01,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-123.5397042,0.04071238798,3.615e-05,0,0
MeanCVaR,0.01,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-122.2454281,0.05076246092,-2.749e-05,0,0
MeanCVaR,0.01,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0,0,-119.6714822,0.07074918837,5.847e-05,0,0
MeanCVaR,0.01,100,case04,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-SAA-MeanCVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0,0,-42.18732281,0.6724148206,-0.00024443,0,0
CVaR,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0,0,-1248.541605,0.3063723086,-0.03912649,0,0
CVaR,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-1538.136297,0.1454878843,-0.03913181,0,0
CVaR,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-1119.565114,0.3780252401,-0.03912649,0,0
CVaR,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-1641.272311,0.08819063828,-0.03912713,0,0
CVaR,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-855.8827009,0.5245140894,-0.03912626,0,0
CVaR,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0,0,-793.0656372,0.5594121295,-0.03912586,0,0
CVaR,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-CVaR,FPP-SAA-CVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0,0,4.72286733,1.00262379,0.035871,0,0
Expected,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0,0,6.86651375,1.94245701,0.00098537,0,0
Expected,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-1.18712171,0.8370627048,0.00090262,0,0
Expected,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,7.26424425,1.997047143,0.00098537,0,0
Expected,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-3.86915902,0.468942148,0.00065679,0,0
Expected,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,6.88843063,1.945465192,0.00099205,0,0
Expected,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-RootCuts,FPP-SAA,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0,0,19.37990657,3.659971198,0.00099366,0,0
Expected,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial,FPP-SAA,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0,0,38.76725526,6.320963858,0.00038088,0,0
MeanCVaR,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0,0,-1506.705102,0.1629500335,-0.0150371,0,0
MeanCVaR,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-1709.558887,0.05025462059,-0.01503695,0,0
MeanCVaR,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-1529.720765,0.1501636828,-0.0150371,0,0
MeanCVaR,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-1720.159052,0.04436569945,-0.01504281,0,0
MeanCVaR,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-1577.531475,0.1236024446,-0.01503642,0,0
MeanCVaR,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0,0,-1465.346127,0.1859270107,-0.01503715,0,0
MeanCVaR,0.02,100,case00,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-SAA-MeanCVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0,0,11.28337851,1.006268481,0.02527912,0,0
CVaR,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-4.2,-2.457577531,0.83051579,1.000461387,-0.05425773,0.745,9.1
CVaR,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-4.2,-2.457577531,-744.5158986,0.58638942,-0.10192799,0.745,9.1
CVaR,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-4.2,-2.457577531,1.35209917,1.000751149,-0.05983104,0.745,9.1
CVaR,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-4.2,-2.457577531,-1088.369013,0.3953642368,-0.10192939,0.745,9.1
CVaR,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-4.2,-2.457577531,0.52890424,1.000293829,-0.09371813,0.745,9.1
CVaR,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-4.2,-2.457577531,0.48117918,1.000267316,-0.09036007,0.745,9.1
CVaR,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-CVaR,FPP-SAA-CVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-3.2,-1.872440023,4.27007408,1.00237221,-0.02930095,2.51,17.05
Expected,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0,0,115.5113434,8.496707801,2.66e-05,0,0
Expected,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-7.13654689,0.5368367715,8.92e-06,0,0
Expected,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,32.60901622,3.116331254,2.66e-05,0,0
Expected,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-10.16812665,0.3400866778,-1.343e-05,0,0
Expected,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,95.1233581,7.173523739,2.576e-05,0,0
Expected,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-RootCuts,FPP-SAA,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0,0,215.5611104,14.9899564,2.64e-05,0,0
Expected,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial,FPP-SAA,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0,0,59.33505925,4.850856448,-0.00021134,0,0
MeanCVaR,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0.005,0.003968568934,0.36236837,1.000201313,-0.00121548,-0.54,-12.3
MeanCVaR,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-0.79,-0.6270338916,-1232.846165,0.3150932862,-0.03379422,-1.055,-6.55
MeanCVaR,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0.005,0.003968568934,1.36501958,1.000758336,-0.00663761,-0.54,-12.3
MeanCVaR,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-0.79,-0.6270338916,-1051.736983,0.4157083494,-0.03379418,-1.055,-6.55
MeanCVaR,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-0.79,-0.6270338916,1.58447575,1.000880254,-0.00945274,-1.055,-6.55
MeanCVaR,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0.775,0.6151281848,0.8330201,1.000462784,0.01395898,-1.785,-5.35
MeanCVaR,0.02,100,case01,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-SAA-MeanCVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0.115,0.09127708548,3.96714315,1.002203943,0.01684054,-3.34,-12.3
CVaR,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-0.1,-0.06131207848,0.43414615,1.000241189,-0.03945198,3.83,4.15
CVaR,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-1.1,-0.6744328633,5.69519962,1.003163958,-0.05970221,3.005,10.65
CVaR,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-0.1,-0.06131207848,0.50878155,1.000282653,-0.03698814,3.83,4.15
CVaR,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-1.1,-0.6744328633,1.05740334,1.000587439,-0.06630993,3.005,10.65
CVaR,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-0.8,-0.4904966278,0.50266376,1.000279254,-0.06297993,2.825,7.1
CVaR,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-0.3,-0.1839362354,0.26338759,1.000146325,-0.02225,5.38,7.9
CVaR,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-CVaR,FPP-SAA-CVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-0.5,-0.3065603924,4.22740986,1.00234853,0.02525402,3.87,12.25
Expected,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0,0,1.2638292,1.207909984,0.00098719,0,0
Expected,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,7.1379911,2.174256471,0.00098984,0,0
Expected,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,-1.61626665,0.7341112443,0.00098719,0,0
Expected,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-0.56947831,0.9063162757,0,0,0
Expected,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,0.15361057,1.025270164,0.0009561,0,0
Expected,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-RootCuts,FPP-SAA,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0,0,2.09275532,1.344274943,0.00099073,0,0
Expected,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial,FPP-SAA,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0,0,24.36264601,5.007849592,0,0,0
MeanCVaR,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0,0,0.38004773,1.000211135,-0.02763279,0,0
MeanCVaR,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,4.8029991,1.002668305,-0.02949913,0,0
MeanCVaR,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,0.49843466,1.000276905,-0.02865712,0,0
MeanCVaR,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-514.2760465,0.7142940279,-0.05503561,0,0
MeanCVaR,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0.085,0.069841009,0.5517982,1.000306551,-0.01872712,-1.695,-0.05
MeanCVaR,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0.79,0.6491105542,0.46650605,1.000259167,0.01596869,-2.435,1.85
MeanCVaR,0.02,100,case02,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-SAA-MeanCVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,1.685,1.384495296,4.70843883,1.002615772,0.04735708,-0.565,-0.45
CVaR,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-LLBI-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,-2.3,-1.379724055,0.41917463,1.000232872,-0.06010777,-3.365,5.8
CVaR,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-2.8,-1.679664067,5.20773895,1.002893149,-0.08370813,-2.72,2.45
CVaR,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-2.3,-1.379724055,0.49461235,1.000274781,-0.05889421,-3.365,5.8
CVaR,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-3.6,-2.159568086,-282.1541111,0.8432498451,-0.12642531,-2.215,-1.45
CVaR,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,-1.8,-1.079784043,0.54222415,1.000301232,-0.05337822,-4.575,-1.15
CVaR,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-CVaR-RootCuts,FPP-SAA-CVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-2.3,-1.379724055,0.94901318,1.000527222,-0.07357342,-3.365,5.8
CVaR,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-CVaR,FPP-SAA-CVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,-1.4,-0.8398320336,4.25048189,1.002361347,0.00364851,-3.275,22.9
Expected,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0,0,55.10929812,2.92155743,0.00099598,0,0
Expected,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-16.12149117,0.4378739668,0.00099791,0,0
Expected,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,27.04582105,1.943036841,0.00099598,0,0
Expected,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,0,0,-5.21473433,0.8181720356,0.00093828,0,0
Expected,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0,0,130.6882976,5.556854793,0.00099882,0,0
Expected,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-RootCuts,FPP-SAA,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,0,0,150.0756455,6.2328551,0.00099993,0,0
Expected,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial,FPP-SAA,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,0,0,6.20595335,1.216389905,0.00018562,0,0
MeanCVaR,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-LLBI-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-LLBI-RootCuts,FPP-SAA-fpp_base,0.23,0.184813178,0.9836139,1.000546446,0.00766827,1.815,0.45
MeanCVaR,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-SAA-fpp_base,-0.755,-0.6066693451,6.1316002,1.003406406,-0.03770875,0.645,-3.35
MeanCVaR,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-SAA-fpp_base,-0.315,-0.2531137003,0.48425435,1.000269027,-0.01267136,1.15,-7.25
MeanCVaR,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-SAA-fpp_base,-0.755,-0.6066693451,1.12186889,1.000623253,-0.0379561,0.645,-3.35
MeanCVaR,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-SAA-fpp_base,0.2,0.1607071113,0.57889841,1.000321607,0.00610198,-0.98,-1.85
MeanCVaR,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-MeanCVaR-RootCuts,FPP-SAA-MeanCVaR,FPP-Branch-Benders-RootCuts,FPP-SAA-fpp_base,-0.755,-0.6066693451,0.79023068,1.000439012,-0.00061279,0.645,-3.35
MeanCVaR,0.02,100,case03,FPP-SAA-fpp_base,FPP-Branch-Benders-Combinatorial-MeanCVaR,FPP-SAA-MeanCVaR,FPP-Branch-Benders-Combinatorial,FPP-SAA-fpp_base,1.445,1.161108879,4.10038761,1.002277967,0.03886221,-3.98,2.75
