comparison,objective_family,alpha,train_count,case_id,lhs_method,rhs_method,lhs_method_family,rhs_method_family,objective_difference_lhs_minus_rhs,objective_relative_difference_percent,runtime_difference_lhs_minus_rhs,runtime_ratio_lhs_over_rhs,mip_gap_difference_lhs_minus_rhs,test_expected_difference_lhs_minus_rhs,test_worst10_difference_lhs_minus_rhs
coverage_poly_vs_path_poly,Expected,0.01,100,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,1.42641567,1.523606256,0.00097519,0,0
coverage_exp_vs_path_exp,Expected,0.01,100,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,1.65212375,1.761330699,0,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,100,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,0.3284588,1.085935135,0.00097519,0,0
path_poly_vs_path_exp,Expected,0.01,100,case02,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,0.55416688,1.255370857,0,0,0
coverage_poly_vs_path_poly,Expected,0.01,100,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,0.34958793,1.092992017,0.00076717,0,0
coverage_exp_vs_path_exp,Expected,0.01,100,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,0.9590968,1.359414964,0,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,100,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,0.48132949,1.132685705,0.00076717,0,0
path_poly_vs_path_exp,Expected,0.01,100,case03,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,1.09083836,1.408784212,0,0,0
coverage_poly_vs_path_poly,Expected,0.01,100,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,-0.51362695,0.8121663286,-7.035e-05,0,0
coverage_exp_vs_path_exp,Expected,0.01,100,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,1.08348024,1.49589226,0,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,100,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-1.04754025,0.6794935762,0.00050384,0,0
path_poly_vs_path_exp,Expected,0.01,100,case04,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,0.54956694,1.251528345,0.00057419,0,0
coverage_poly_vs_path_poly,Expected,0.01,200,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,-2.3214313,0.685482407,-0.00058409,0,0
coverage_exp_vs_path_exp,Expected,0.01,200,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,2.57938137,1.51589504,0,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,200,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-2.51970409,0.667550103,0.00019828,0,0
path_poly_vs_path_exp,Expected,0.01,200,case00,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,2.38110858,1.47623904,0.00078237,0,0
coverage_poly_vs_path_poly,Expected,0.01,200,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,8.48545951,2.423145656,-0.00012214,0,0
coverage_exp_vs_path_exp,Expected,0.01,200,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,3.11514125,1.591448858,0.00044235,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,200,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,6.06581923,1.72366277,-9.139e-05,0,0
path_poly_vs_path_exp,Expected,0.01,200,case01,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,0.69550097,1.132049632,0.0004731,0,0
coverage_poly_vs_path_poly,Expected,0.01,200,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,-1.03988346,0.9187419025,-8.781e-05,0,0
coverage_exp_vs_path_exp,Expected,0.01,200,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,3.55180708,1.643650111,-0.00055046,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,200,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,2.68737325,1.296291434,0.00090213,0,0
path_poly_vs_path_exp,Expected,0.01,200,case02,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,7.27906379,2.319094791,0.00043948,0,0
coverage_poly_vs_path_poly,Expected,0.01,200,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,-0.82069806,0.8928302612,0.00040116,0,0
coverage_exp_vs_path_exp,Expected,0.01,200,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,2.75548366,1.331382233,-0.000112,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,200,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-4.23337639,0.6176020931,-0.00021458,0,0
path_poly_vs_path_exp,Expected,0.01,200,case03,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,-0.65719467,0.9209639163,-0.00072774,0,0
coverage_poly_vs_path_poly,Expected,0.01,200,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,4.03991781,1.676205759,0.00014302,0,0
coverage_exp_vs_path_exp,Expected,0.01,200,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,9.19182331,2.65539298,-0.00042834,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,200,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-4.7301675,0.6791905456,0.00070648,0,0
path_poly_vs_path_exp,Expected,0.01,200,case04,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,0.421738,1.075952518,0.00013512,0,0
coverage_poly_vs_path_poly,Expected,0.01,400,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,0.53740883,1.038071109,0.00052385,0,0
coverage_exp_vs_path_exp,Expected,0.01,400,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,9.94506845,1.888787443,-8.5e-07,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,400,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-6.48121604,0.6933354713,-0.00043099,0,0
path_poly_vs_path_exp,Expected,0.01,400,case00,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,2.92644358,1.261535285,-0.00095569,0,0
coverage_poly_vs_path_poly,Expected,0.01,400,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,-27.17075082,0.2244399132,-6.126e-05,0,0
coverage_exp_vs_path_exp,Expected,0.01,400,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,6.04255207,1.492275243,-0.00011513,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,400,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-10.45433114,0.4292644671,0.0001399,0,0
path_poly_vs_path_exp,Expected,0.01,400,case01,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,22.75897175,2.854130211,8.603e-05,0,0
coverage_poly_vs_path_poly,Expected,0.01,400,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,-2.57736414,0.9327060193,0.00053268,0,0
coverage_exp_vs_path_exp,Expected,0.01,400,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,-14.65041503,0.5378334352,0.0001704,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,400,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,18.67369395,2.095294823,2.833e-05,0,0
path_poly_vs_path_exp,Expected,0.01,400,case02,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,6.60064306,1.208225946,-0.00033395,0,0
coverage_poly_vs_path_poly,Expected,0.01,400,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,7.43341969,1.592000268,0.00024233,0,0
coverage_exp_vs_path_exp,Expected,0.01,400,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,29.70776108,3.115607194,-0.00032467,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,400,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-23.76008626,0.4569117238,0.00029424,0,0
path_poly_vs_path_exp,Expected,0.01,400,case03,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,-1.48574487,0.89419423,-0.00027276,0,0
coverage_poly_vs_path_poly,Expected,0.01,400,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,2.24632855,1.23848276,-0.00028755,0,0
coverage_exp_vs_path_exp,Expected,0.01,400,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,-23.45621377,0.4253609903,-0.0009715,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,400,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-5.69725028,0.6718708344,0.00065996,0,0
path_poly_vs_path_exp,Expected,0.01,400,case04,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,-31.3997926,0.2307562549,-2.399e-05,0,0
coverage_poly_vs_path_poly,Expected,0.01,800,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,2.06290807,1.098859652,0.000345,0,0
coverage_exp_vs_path_exp,Expected,0.01,800,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,-4.72973097,0.9132996924,-0.00099112,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,800,case00,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-26.89296702,0.4602289257,0.00095371,0,0
path_poly_vs_path_exp,Expected,0.01,800,case00,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,-33.68560606,0.3825119389,-0.00038241,0,0
coverage_poly_vs_path_poly,Expected,0.01,800,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,77.39513568,3.650249542,0.0005052,0,0
coverage_exp_vs_path_exp,Expected,0.01,800,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,12.53928153,1.286442025,2.891e-05,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,800,case01,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,50.28283166,1.892881017,2.924e-05,0,0
path_poly_vs_path_exp,Expected,0.01,800,case01,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,-14.57302249,0.6671000599,-0.00044705,0,0
coverage_poly_vs_path_poly,Expected,0.01,800,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,0.2184398,1.010491407,-0.00027411,0,0
coverage_exp_vs_path_exp,Expected,0.01,800,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,15.26948815,1.545524352,0.00081419,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,800,case02,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-22.220697,0.4863450381,-0.00023124,0,0
path_poly_vs_path_exp,Expected,0.01,800,case02,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,-7.16964865,0.7438540248,0.00085706,0,0
coverage_poly_vs_path_poly,Expected,0.01,800,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,4.51547447,1.152362134,3.28e-05,0,0
coverage_exp_vs_path_exp,Expected,0.01,800,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,52.83422297,2.695929505,9.312e-05,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,800,case03,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-49.83583644,0.4066298551,-0.00012667,0,0
path_poly_vs_path_exp,Expected,0.01,800,case03,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,-1.51708794,0.9513028856,-6.635e-05,0,0
coverage_poly_vs_path_poly,Expected,0.01,800,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,0,0,-22.26482024,0.5157534374,0.00014378,0,0
coverage_exp_vs_path_exp,Expected,0.01,800,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,-1.86372042,0.9641190904,4.796e-05,0,0
coverage_poly_vs_coverage_exp,Expected,0.01,800,case04,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedCoverageLLBI-exp-RootCuts,0,0,-26.36466643,0.4735292118,-0.00038542,0,0
path_poly_vs_path_exp,Expected,0.01,800,case04,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-poly-RootCuts,FPP-Branch-Benders-ProjectedPathLLBI-exp-RootCuts,0,0,-5.96356661,0.8851876107,-0.00048124,0,0
