alpha,objective_family,projected_method,projected_variant,projected_llbi_strategy,projected_use_root_cuts,baseline_category,projected_rows,baseline_rows,projected_avg_objective_metric,baseline_avg_objective_metric,delta_objective_metric,projected_avg_best_bound,baseline_avg_best_bound,delta_best_bound,projected_avg_gap_metric,baseline_avg_gap_metric,delta_gap_metric,projected_avg_runtime_metric,baseline_avg_runtime_metric,delta_runtime_metric,projected_avg_explored_nodes,baseline_avg_explored_nodes,delta_explored_nodes,projected_avg_train_expected_burned_area,baseline_avg_train_expected_burned_area,delta_train_expected_burned_area,projected_avg_test_expected_burned_area,baseline_avg_test_expected_burned_area,delta_test_expected_burned_area,projected_avg_branch_benders_lazy_cuts_added,baseline_avg_branch_benders_lazy_cuts_added,delta_branch_benders_lazy_cuts_added,projected_avg_branch_benders_candidate_incumbents_checked,baseline_avg_branch_benders_candidate_incumbents_checked,delta_branch_benders_candidate_incumbents_checked,projected_avg_num_variables,baseline_avg_num_variables,delta_num_variables,projected_avg_num_constraints,baseline_avg_num_constraints,delta_num_constraints,projected_avg_num_nonzeros,baseline_avg_num_nonzeros,delta_num_nonzeros
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp,ProjectedCoverageLLBI-exp,exp,false,FPP-Branch-Benders,5,5,126.805,129.599,-2.794,124.9222706,118.9391826,5.983088064,0.01436875372,0.08155226125,-0.06718350754,254.9400523,300.4490119,-45.5089596,72668.6,55724,16944.6,87.81,88.238,-0.428,94.00777778,95.00311111,-0.995333332,829.2,5151.8,-4322.6,48.2,127.2,-79,561,561,0,1352.2,5252.8,-3900.6,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp,ProjectedCoverageLLBI-exp,exp,false,FPP-Branch-Benders-RootCuts,5,5,126.805,127.889,-1.084,124.9222706,121.2824842,3.639786424,0.01436875372,0.05154608013,-0.03717732641,254.9400523,300.3382872,-45.3982349,72668.6,90206,-17537.4,87.81,86.898,0.912,94.00777778,94.226,-0.218222224,829.2,4023.8,-3194.6,48.2,95.6,-47.4,561,561,0,1352.2,4185,-2832.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp,ProjectedCoverageLLBI-exp,exp,false,FPP-Branch-Benders-LLBI,5,5,126.805,127.074,-0.269,124.9222706,120.4773468,4.444923822,0.01436875372,0.05150958792,-0.0371408342,254.9400523,300.381594,-45.44154166,72668.6,86197.2,-13528.6,87.81,87.628,0.182,94.00777778,93.33777778,0.670000002,829.2,2590.2,-1761,48.2,77.4,-29.2,561,561,0,1352.2,2791.2,-1439,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp,ProjectedCoverageLLBI-exp,exp,false,FPP-Branch-Benders-LLBI-RootCuts,5,5,126.805,126.897,-0.092,124.9222706,121.8278442,3.094426446,0.01436875372,0.03937322319,-0.02500446947,254.9400523,300.4526025,-45.5125502,72668.6,86286.6,-13618,87.81,87.754,0.056,94.00777778,93.92933333,0.078444446,829.2,2511.6,-1682.4,48.2,82.6,-34.4,561,561,0,1352.2,2776.8,-1424.6,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp,ProjectedCoverageLLBI-exp,exp,false,FPP-Branch-Benders-CoverageLLBI,5,5,126.805,127.689,-0.884,124.9222706,116.962759,7.9595116,0.01436875372,0.08311713031,-0.06874837659,254.9400523,300.5527082,-45.61265588,72668.6,323.6,72345,87.81,87.038,0.772,94.00777778,94.34555556,-0.33777778,829.2,45.8,783.4,48.2,12.6,35.6,561,14602.8,-14041.8,1352.2,14288.6,-12936.4,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp,ProjectedCoverageLLBI-exp,exp,false,FPP-Branch-Benders-CoverageLLBI-RootCuts,5,5,126.805,127.703,-0.898,124.9222706,117.1762115,7.746059094,0.01436875372,0.08172690499,-0.06735815128,254.9400523,300.6414699,-45.70141758,72668.6,311,72357.6,87.81,87.186,0.624,94.00777778,93.43777778,0.57,829.2,29.6,799.6,48.2,12.2,36,561,14602.8,-14041.8,1352.2,14302.2,-12950,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp,ProjectedCoverageLLBI-exp,exp,false,FPP-Branch-Benders-PathLLBI,5,5,126.805,127.756,-0.951,124.9222706,117.1020942,7.820176382,0.01436875372,0.08333660366,-0.06896784994,254.9400523,300.7864167,-45.8463644,72668.6,236,72432.6,87.81,87.612,0.198,94.00777778,93.60311111,0.404666666,829.2,0,829.2,48.2,4.2,44,561,14702.8,-14141.8,1352.2,14951.2,-13599,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp,ProjectedCoverageLLBI-exp,exp,false,FPP-Branch-Benders-PathLLBI-RootCuts,5,5,126.805,127.756,-0.951,124.9222706,117.1645161,7.757754486,0.01436875372,0.08289613188,-0.06852737816,254.9400523,300.9187315,-45.97867924,72668.6,235.2,72433.4,87.81,87.612,0.198,94.00777778,93.60311111,0.404666666,829.2,0,829.2,48.2,4.2,44,561,14702.8,-14141.8,1352.2,14951.2,-13599,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp,ProjectedCoverageLLBI-exp,exp,false,FPP-Branch-Benders-CoverageLLBI-PathLLBI,5,5,126.805,129.383,-2.578,124.9222706,115.1301342,9.792136432,0.01436875372,0.1089485657,-0.09457981196,254.9400523,300.936993,-45.99694072,72668.6,42.6,72626,87.81,86.746,1.064,94.00777778,93.34444445,0.663333332,829.2,0,829.2,48.2,3.8,44.4,561,28744.6,-28183.6,1352.2,29093,-27740.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp,ProjectedCoverageLLBI-exp,exp,false,FPP-Branch-Benders-CoverageLLBI-PathLLBI-RootCuts,5,5,126.805,129.383,-2.578,124.9222706,114.9683171,9.953953502,0.01436875372,0.1102242728,-0.09585551908,254.9400523,301.272585,-46.33253272,72668.6,39,72629.6,87.81,86.746,1.064,94.00777778,93.34444445,0.663333332,829.2,0,829.2,48.2,3.8,44.4,561,28744.6,-28183.6,1352.2,29093,-27740.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp,ProjectedCoverageLLBI-exp,exp,false,FPP-Branch-Benders-LLBI-CoverageLLBI-PathLLBI,5,5,126.805,129.014,-2.209,124.9222706,115.2499978,9.672272788,0.01436875372,0.1062840315,-0.09191527782,254.9400523,301.1700297,-46.22997736,72668.6,34,72634.6,87.81,88.028,-0.218,94.00777778,94.52711111,-0.519333334,829.2,0,829.2,48.2,4.2,44,561,28744.6,-28183.6,1352.2,29193,-27840.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp,ProjectedCoverageLLBI-exp,exp,false,FPP-Branch-Benders-LLBI-CoverageLLBI-PathLLBI-RootCuts,5,5,126.805,129.014,-2.209,124.9222706,115.4073729,9.514897716,0.01436875372,0.1053457357,-0.090976982,254.9400523,301.3048613,-46.36480896,72668.6,36.4,72632.2,87.81,88.028,-0.218,94.00777778,94.52711111,-0.519333334,829.2,0,829.2,48.2,4.2,44,561,28744.6,-28183.6,1352.2,29193,-27840.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp,ProjectedCoverageLLBI-exp,exp,false,FPP-Branch-Benders-Combinatorial,5,5,126.805,130.217,-3.412,124.9222706,117.8690019,7.053268684,0.01436875372,0.09389485202,-0.0795260983,254.9400523,303.6547139,-48.71466158,72668.6,499,72169.6,87.81,87.214,0.596,94.00777778,93.97533333,0.032444446,829.2,212.6,616.6,48.2,25.8,22.4,561,561,0,1352.2,21838.8,-20486.6,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,ProjectedCoverageLLBI-exp,exp,true,FPP-SAA:fpp_base,5,5,126.805,129.382,-2.577,124.9719827,118.6100005,6.361982158,0.01414976204,0.08228855188,-0.06813878984,270.712878,300.0202216,-29.3073436,86709.4,639.4,86070,87.81,87.664,0.146,94.00777778,95.73488889,-1.72711111,872.6,0,872.6,52.6,0,52.6,561,36461,-35900,1431.2,14363.4,-12932.2,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,ProjectedCoverageLLBI-exp,exp,true,FPP-SAA:fpp_cut,5,5,126.805,127.708,-0.903,124.9719827,115.9826991,8.989283556,0.01414976204,0.09189634808,-0.07774658603,270.712878,300.045372,-29.33249398,86709.4,143,86566.4,87.81,87.576,0.234,94.00777778,93.79666667,0.21111111,872.6,0,872.6,52.6,0,52.6,561,28744.6,-28183.6,1431.2,42547,-41115.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,ProjectedCoverageLLBI-exp,exp,true,FPP-Branch-Benders,5,5,126.805,129.599,-2.794,124.9719827,118.9391826,6.032800096,0.01414976204,0.08155226125,-0.06740249921,270.712878,300.4490119,-29.73613392,86709.4,55724,30985.4,87.81,88.238,-0.428,94.00777778,95.00311111,-0.995333332,872.6,5151.8,-4279.2,52.6,127.2,-74.6,561,561,0,1431.2,5252.8,-3821.6,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,ProjectedCoverageLLBI-exp,exp,true,FPP-Branch-Benders-RootCuts,5,5,126.805,127.889,-1.084,124.9719827,121.2824842,3.689498456,0.01414976204,0.05154608013,-0.03739631809,270.712878,300.3382872,-29.62540922,86709.4,90206,-3496.6,87.81,86.898,0.912,94.00777778,94.226,-0.218222224,872.6,4023.8,-3151.2,52.6,95.6,-43,561,561,0,1431.2,4185,-2753.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,ProjectedCoverageLLBI-exp,exp,true,FPP-Branch-Benders-LLBI,5,5,126.805,127.074,-0.269,124.9719827,120.4773468,4.494635854,0.01414976204,0.05150958792,-0.03735982588,270.712878,300.381594,-29.66871598,86709.4,86197.2,512.2,87.81,87.628,0.182,94.00777778,93.33777778,0.670000002,872.6,2590.2,-1717.6,52.6,77.4,-24.8,561,561,0,1431.2,2791.2,-1360,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,ProjectedCoverageLLBI-exp,exp,true,FPP-Branch-Benders-LLBI-RootCuts,5,5,126.805,126.897,-0.092,124.9719827,121.8278442,3.144138478,0.01414976204,0.03937322319,-0.02522346114,270.712878,300.4526025,-29.73972452,86709.4,86286.6,422.8,87.81,87.754,0.056,94.00777778,93.92933333,0.078444446,872.6,2511.6,-1639,52.6,82.6,-30,561,561,0,1431.2,2776.8,-1345.6,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,ProjectedCoverageLLBI-exp,exp,true,FPP-Branch-Benders-CoverageLLBI,5,5,126.805,127.689,-0.884,124.9719827,116.962759,8.009223632,0.01414976204,0.08311713031,-0.06896736827,270.712878,300.5527082,-29.8398302,86709.4,323.6,86385.8,87.81,87.038,0.772,94.00777778,94.34555556,-0.33777778,872.6,45.8,826.8,52.6,12.6,40,561,14602.8,-14041.8,1431.2,14288.6,-12857.4,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,ProjectedCoverageLLBI-exp,exp,true,FPP-Branch-Benders-CoverageLLBI-RootCuts,5,5,126.805,127.703,-0.898,124.9719827,117.1762115,7.795771126,0.01414976204,0.08172690499,-0.06757714295,270.712878,300.6414699,-29.9285919,86709.4,311,86398.4,87.81,87.186,0.624,94.00777778,93.43777778,0.57,872.6,29.6,843,52.6,12.2,40.4,561,14602.8,-14041.8,1431.2,14302.2,-12871,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,ProjectedCoverageLLBI-exp,exp,true,FPP-Branch-Benders-PathLLBI,5,5,126.805,127.756,-0.951,124.9719827,117.1020942,7.869888414,0.01414976204,0.08333660366,-0.06918684161,270.712878,300.7864167,-30.07353872,86709.4,236,86473.4,87.81,87.612,0.198,94.00777778,93.60311111,0.404666666,872.6,0,872.6,52.6,4.2,48.4,561,14702.8,-14141.8,1431.2,14951.2,-13520,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,ProjectedCoverageLLBI-exp,exp,true,FPP-Branch-Benders-PathLLBI-RootCuts,5,5,126.805,127.756,-0.951,124.9719827,117.1645161,7.807466518,0.01414976204,0.08289613188,-0.06874636983,270.712878,300.9187315,-30.20585356,86709.4,235.2,86474.2,87.81,87.612,0.198,94.00777778,93.60311111,0.404666666,872.6,0,872.6,52.6,4.2,48.4,561,14702.8,-14141.8,1431.2,14951.2,-13520,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,ProjectedCoverageLLBI-exp,exp,true,FPP-Branch-Benders-CoverageLLBI-PathLLBI,5,5,126.805,129.383,-2.578,124.9719827,115.1301342,9.841848464,0.01414976204,0.1089485657,-0.09479880363,270.712878,300.936993,-30.22411504,86709.4,42.6,86666.8,87.81,86.746,1.064,94.00777778,93.34444445,0.663333332,872.6,0,872.6,52.6,3.8,48.8,561,28744.6,-28183.6,1431.2,29093,-27661.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,ProjectedCoverageLLBI-exp,exp,true,FPP-Branch-Benders-CoverageLLBI-PathLLBI-RootCuts,5,5,126.805,129.383,-2.578,124.9719827,114.9683171,10.00366553,0.01414976204,0.1102242728,-0.09607451075,270.712878,301.272585,-30.55970704,86709.4,39,86670.4,87.81,86.746,1.064,94.00777778,93.34444445,0.663333332,872.6,0,872.6,52.6,3.8,48.8,561,28744.6,-28183.6,1431.2,29093,-27661.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,ProjectedCoverageLLBI-exp,exp,true,FPP-Branch-Benders-LLBI-CoverageLLBI-PathLLBI,5,5,126.805,129.014,-2.209,124.9719827,115.2499978,9.72198482,0.01414976204,0.1062840315,-0.09213426949,270.712878,301.1700297,-30.45715168,86709.4,34,86675.4,87.81,88.028,-0.218,94.00777778,94.52711111,-0.519333334,872.6,0,872.6,52.6,4.2,48.4,561,28744.6,-28183.6,1431.2,29193,-27761.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,ProjectedCoverageLLBI-exp,exp,true,FPP-Branch-Benders-LLBI-CoverageLLBI-PathLLBI-RootCuts,5,5,126.805,129.014,-2.209,124.9719827,115.4073729,9.564609748,0.01414976204,0.1053457357,-0.09119597367,270.712878,301.3048613,-30.59198328,86709.4,36.4,86673,87.81,88.028,-0.218,94.00777778,94.52711111,-0.519333334,872.6,0,872.6,52.6,4.2,48.4,561,28744.6,-28183.6,1431.2,29193,-27761.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-exp-RootCuts,ProjectedCoverageLLBI-exp,exp,true,FPP-Branch-Benders-Combinatorial,5,5,126.805,130.217,-3.412,124.9719827,117.8690019,7.102980716,0.01414976204,0.09389485202,-0.07974508997,270.712878,303.6547139,-32.9418359,86709.4,499,86210.4,87.81,87.214,0.596,94.00777778,93.97533333,0.032444446,872.6,212.6,660,52.6,25.8,26.8,561,561,0,1431.2,21838.8,-20407.6,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly,ProjectedCoverageLLBI-poly,poly,false,FPP-SAA:fpp_base,5,5,127.125,129.382,-2.257,120.5567485,118.6100005,1.94674803,0.05122925751,0.08228855188,-0.03105929437,300.5330358,300.0202216,0.51281424,88730.2,639.4,88090.8,87.47,87.664,-0.194,93.38777778,95.73488889,-2.347111112,2624.2,0,2624.2,78,0,78,561,36461,-35900,2825.2,14363.4,-11538.2,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly,ProjectedCoverageLLBI-poly,poly,false,FPP-SAA:fpp_cut,5,5,127.125,127.708,-0.583,120.5567485,115.9826991,4.574049428,0.05122925751,0.09189634808,-0.04066709056,300.5330358,300.045372,0.48766386,88730.2,143,88587.2,87.47,87.576,-0.106,93.38777778,93.79666667,-0.408888892,2624.2,0,2624.2,78,0,78,561,28744.6,-28183.6,2825.2,42547,-39721.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly,ProjectedCoverageLLBI-poly,poly,false,FPP-Branch-Benders,5,5,127.125,129.599,-2.474,120.5567485,118.9391826,1.617565968,0.05122925751,0.08155226125,-0.03032300374,300.5330358,300.4490119,0.08402392,88730.2,55724,33006.2,87.47,88.238,-0.768,93.38777778,95.00311111,-1.615333334,2624.2,5151.8,-2527.6,78,127.2,-49.2,561,561,0,2825.2,5252.8,-2427.6,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly,ProjectedCoverageLLBI-poly,poly,false,FPP-Branch-Benders-RootCuts,5,5,127.125,127.889,-0.764,120.5567485,121.2824842,-0.725735672,0.05122925751,0.05154608013,-0.000316822616,300.5330358,300.3382872,0.19474862,88730.2,90206,-1475.8,87.47,86.898,0.572,93.38777778,94.226,-0.838222226,2624.2,4023.8,-1399.6,78,95.6,-17.6,561,561,0,2825.2,4185,-1359.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly,ProjectedCoverageLLBI-poly,poly,false,FPP-Branch-Benders-LLBI,5,5,127.125,127.074,0.051,120.5567485,120.4773468,0.079401726,0.05122925751,0.05150958792,-0.000280330408,300.5330358,300.381594,0.15144186,88730.2,86197.2,2533,87.47,87.628,-0.158,93.38777778,93.33777778,0.05,2624.2,2590.2,34,78,77.4,0.6,561,561,0,2825.2,2791.2,34,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly,ProjectedCoverageLLBI-poly,poly,false,FPP-Branch-Benders-LLBI-RootCuts,5,5,127.125,126.897,0.228,120.5567485,121.8278442,-1.27109565,0.05122925751,0.03937322319,0.01185603433,300.5330358,300.4526025,0.08043332,88730.2,86286.6,2443.6,87.47,87.754,-0.284,93.38777778,93.92933333,-0.541555556,2624.2,2511.6,112.6,78,82.6,-4.6,561,561,0,2825.2,2776.8,48.4,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly,ProjectedCoverageLLBI-poly,poly,false,FPP-Branch-Benders-CoverageLLBI,5,5,127.125,127.689,-0.564,120.5567485,116.962759,3.593989504,0.05122925751,0.08311713031,-0.0318878728,300.5330358,300.5527082,-0.01967236,88730.2,323.6,88406.6,87.47,87.038,0.432,93.38777778,94.34555556,-0.957777782,2624.2,45.8,2578.4,78,12.6,65.4,561,14602.8,-14041.8,2825.2,14288.6,-11463.4,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly,ProjectedCoverageLLBI-poly,poly,false,FPP-Branch-Benders-CoverageLLBI-RootCuts,5,5,127.125,127.703,-0.578,120.5567485,117.1762115,3.380536998,0.05122925751,0.08172690499,-0.03049764748,300.5330358,300.6414699,-0.10843406,88730.2,311,88419.2,87.47,87.186,0.284,93.38777778,93.43777778,-0.050000002,2624.2,29.6,2594.6,78,12.2,65.8,561,14602.8,-14041.8,2825.2,14302.2,-11477,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly,ProjectedCoverageLLBI-poly,poly,false,FPP-Branch-Benders-PathLLBI,5,5,127.125,127.756,-0.631,120.5567485,117.1020942,3.454654286,0.05122925751,0.08333660366,-0.03210734614,300.5330358,300.7864167,-0.25338088,88730.2,236,88494.2,87.47,87.612,-0.142,93.38777778,93.60311111,-0.215333336,2624.2,0,2624.2,78,4.2,73.8,561,14702.8,-14141.8,2825.2,14951.2,-12126,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly,ProjectedCoverageLLBI-poly,poly,false,FPP-Branch-Benders-PathLLBI-RootCuts,5,5,127.125,127.756,-0.631,120.5567485,117.1645161,3.39223239,0.05122925751,0.08289613188,-0.03166687436,300.5330358,300.9187315,-0.38569572,88730.2,235.2,88495,87.47,87.612,-0.142,93.38777778,93.60311111,-0.215333336,2624.2,0,2624.2,78,4.2,73.8,561,14702.8,-14141.8,2825.2,14951.2,-12126,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly,ProjectedCoverageLLBI-poly,poly,false,FPP-Branch-Benders-CoverageLLBI-PathLLBI,5,5,127.125,129.383,-2.258,120.5567485,115.1301342,5.426614336,0.05122925751,0.1089485657,-0.05771930816,300.5330358,300.936993,-0.4039572,88730.2,42.6,88687.6,87.47,86.746,0.724,93.38777778,93.34444445,0.04333333,2624.2,0,2624.2,78,3.8,74.2,561,28744.6,-28183.6,2825.2,29093,-26267.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly,ProjectedCoverageLLBI-poly,poly,false,FPP-Branch-Benders-CoverageLLBI-PathLLBI-RootCuts,5,5,127.125,129.383,-2.258,120.5567485,114.9683171,5.588431406,0.05122925751,0.1102242728,-0.05899501528,300.5330358,301.272585,-0.7395492,88730.2,39,88691.2,87.47,86.746,0.724,93.38777778,93.34444445,0.04333333,2624.2,0,2624.2,78,3.8,74.2,561,28744.6,-28183.6,2825.2,29093,-26267.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly,ProjectedCoverageLLBI-poly,poly,false,FPP-Branch-Benders-LLBI-CoverageLLBI-PathLLBI,5,5,127.125,129.014,-1.889,120.5567485,115.2499978,5.306750692,0.05122925751,0.1062840315,-0.05505477402,300.5330358,301.1700297,-0.63699384,88730.2,34,88696.2,87.47,88.028,-0.558,93.38777778,94.52711111,-1.139333336,2624.2,0,2624.2,78,4.2,73.8,561,28744.6,-28183.6,2825.2,29193,-26367.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly,ProjectedCoverageLLBI-poly,poly,false,FPP-Branch-Benders-LLBI-CoverageLLBI-PathLLBI-RootCuts,5,5,127.125,129.014,-1.889,120.5567485,115.4073729,5.14937562,0.05122925751,0.1053457357,-0.0541164782,300.5330358,301.3048613,-0.77182544,88730.2,36.4,88693.8,87.47,88.028,-0.558,93.38777778,94.52711111,-1.139333336,2624.2,0,2624.2,78,4.2,73.8,561,28744.6,-28183.6,2825.2,29193,-26367.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly,ProjectedCoverageLLBI-poly,poly,false,FPP-Branch-Benders-Combinatorial,5,5,127.125,130.217,-3.092,120.5567485,117.8690019,2.687746588,0.05122925751,0.09389485202,-0.0426655945,300.5330358,303.6547139,-3.12167806,88730.2,499,88231.2,87.47,87.214,0.256,93.38777778,93.97533333,-0.587555556,2624.2,212.6,2411.6,78,25.8,52.2,561,561,0,2825.2,21838.8,-19013.6,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,ProjectedCoverageLLBI-poly,poly,true,FPP-SAA:fpp_base,5,5,126.897,129.382,-2.485,122.2030729,118.6100005,3.593072358,0.03642850932,0.08228855188,-0.04586004256,300.5756262,300.0202216,0.55540464,99229.4,639.4,98590,87.754,87.664,0.09,93.92933333,95.73488889,-1.805555556,2523.4,0,2523.4,82.8,0,82.8,561,36461,-35900,2788.6,14363.4,-11574.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,ProjectedCoverageLLBI-poly,poly,true,FPP-SAA:fpp_cut,5,5,126.897,127.708,-0.811,122.2030729,115.9826991,6.220373756,0.03642850932,0.09189634808,-0.05546783876,300.5756262,300.045372,0.53025426,99229.4,143,99086.4,87.754,87.576,0.178,93.92933333,93.79666667,0.132666664,2523.4,0,2523.4,82.8,0,82.8,561,28744.6,-28183.6,2788.6,42547,-39758.4,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,ProjectedCoverageLLBI-poly,poly,true,FPP-Branch-Benders,5,5,126.897,129.599,-2.702,122.2030729,118.9391826,3.263890296,0.03642850932,0.08155226125,-0.04512375193,300.5756262,300.4490119,0.12661432,99229.4,55724,43505.4,87.754,88.238,-0.484,93.92933333,95.00311111,-1.073777778,2523.4,5151.8,-2628.4,82.8,127.2,-44.4,561,561,0,2788.6,5252.8,-2464.2,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,ProjectedCoverageLLBI-poly,poly,true,FPP-Branch-Benders-RootCuts,5,5,126.897,127.889,-0.992,122.2030729,121.2824842,0.920588656,0.03642850932,0.05154608013,-0.01511757081,300.5756262,300.3382872,0.23733902,99229.4,90206,9023.4,87.754,86.898,0.856,93.92933333,94.226,-0.29666667,2523.4,4023.8,-1500.4,82.8,95.6,-12.8,561,561,0,2788.6,4185,-1396.4,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,ProjectedCoverageLLBI-poly,poly,true,FPP-Branch-Benders-LLBI,5,5,126.897,127.074,-0.177,122.2030729,120.4773468,1.725726054,0.03642850932,0.05150958792,-0.0150810786,300.5756262,300.381594,0.19403226,99229.4,86197.2,13032.2,87.754,87.628,0.126,93.92933333,93.33777778,0.591555556,2523.4,2590.2,-66.8,82.8,77.4,5.4,561,561,0,2788.6,2791.2,-2.6,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,ProjectedCoverageLLBI-poly,poly,true,FPP-Branch-Benders-LLBI-RootCuts,5,5,126.897,126.897,0,122.2030729,121.8278442,0.375228678,0.03642850932,0.03937322319,-0.002944713864,300.5756262,300.4526025,0.12302372,99229.4,86286.6,12942.8,87.754,87.754,0,93.92933333,93.92933333,0,2523.4,2511.6,11.8,82.8,82.6,0.2,561,561,0,2788.6,2776.8,11.8,,,
0.02,MeanCVaR,FPP-Branch-Benders-MeanCVaR-ProjectedCoverageLLBI-poly-RootCuts,ProjectedCoverageLLBI-poly,poly,true,FPP-Branch-Benders-CoverageLLBI,5,5,126.897,127.689,-0.792,122.2030729,116.962759,5.240313832,0.03642850932,0.08311713031,-0.04668862099,300.5756262,300.5527082,0.02291804,99229.4,323.6,98905.8,87.754,87.038,0.716,93.92933333,94.34555556,-0.416222226,2523.4,45.8,2477.6,82.8,12.6,70.2,561,14602.8,-14041.8,2788.6,14288.6,-11500,,,
