experiment_id,case_id,alpha,train_scenario_count,test_scenario_count,method,objective_in_sample,objective_metric,solver_status,best_bound,mip_gap,runtime_seconds,selected_firebreaks,train_expected_burned_area,test_expected_burned_area,test_cvar_burned_area,test_worst_10pct_burned_area,notes
alpha003_case01,0,0.03000000,100,900,Static-DPV-MIP,131.79000000,static_DPV_MIP_unit_downstream_value,ExactTopBudget,131.79000000,0.00000000,0.01054393,326;264;295;306;347;168;297;290;345;288;283;296,84.61000000,89.91888889,219.14444444,219.14444444,"Static-DPV-MIP uses unit downstream values and closed downstream reachability. | Static-DPV-MIP scores are computed from training scenarios only. | Static-DPV-MIP does not multiply by out-degree, update scores after selection, or discount overlap. | Default treatment_loss is zero; EMPC and treatment-loss constraints are not enabled. | Pure-cardinality Static-DPV-MIP is solved exactly by deterministic top-budget sorting. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation."
alpha003_case01,0,0.03000000,100,900,Greedy-DPV3,217215.59494220,greedy_DPV3_inverse_weighted_reachability,NotApplicable,,,2.72539037,264;326;242;306;347;162;203;245;344;283;206;287,89.19000000,88.52666667,230.90000000,230.90000000,"Greedy-DPV3 score = outgoing_frequency_sum(i) * sum_{k reachable from i} 1 / (1 + dist_inv(i,k)); dist_inv uses shortest paths with arc cost 1/frequency. | Greedy-DPV3 scores are initialized once and exactly recomputed only for candidates that can reach the newly blocked node. | Outgoing frequency sums are maintained incrementally as selected firebreak nodes become blocked. | Selected firebreak nodes are treated as blocked for later scoring. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation."
alpha003_case01,0,0.03000000,100,900,Greedy-DPV2,449889.00000000,greedy_DPV2_frequency_reachability,NotApplicable,,,0.68976259,264;242;326;162;347;306;203;344;283;363;245;345,92.76000000,92.97777778,241.21111111,241.21111111,Greedy-DPV2 score = outgoing_frequency_sum(i) * closed_reachable_count(i) on the active cumulative graph. | Greedy-DPV2 scores are initialized once and exactly recomputed only for candidates that can reach the newly blocked node. | Outgoing frequency sums are maintained incrementally as selected firebreak nodes become blocked. | Selected firebreak nodes are treated as blocked for later scoring. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha003_case01,0,0.03000000,100,900,Greedy-Betweenness,182754.21825197,greedy_betweenness_unweighted,NotApplicable,,,2.42749797,191;211;231;251;171;151;271;291;311;131;111;331,83.78000000,86.82666667,191.54444444,191.54444444,Greedy-Betweenness uses unweighted directed Brandes betweenness on the active cumulative graph. | Greedy-Betweenness computes the full unweighted directed Brandes centrality vector once per greedy iteration. | Selected firebreak nodes are treated as blocked for later scoring. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha003_case01,0,0.03000000,100,900,Greedy-Closeness,3.50922837,greedy_closeness_unweighted,NotApplicable,,,0.33875541,32;300;210;230;211;250;190;212;249;213;227;208,110.72000000,104.92000000,230.71111111,230.71111111,Greedy-Closeness score = reachable_count(i) / sum of unweighted directed distances from i over reachable nodes. | Greedy-Closeness scores are initialized once and exactly recomputed only for candidates that can reach the newly blocked node. | Selected firebreak nodes are treated as blocked for later scoring. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha003_case01,0,0.03000000,100,900,DPV-Branch-Benders,1067.61000000,solution_dependent_DPV_unit_weights_branch_benders,Feasible,524.76128200,0.50847099,300.75708339,71;126;153;170;192;203;236;264;288;314;328;371,68.48000000,83.79222222,189.90000000,189.90000000,Callback-based DPV-SAA Branch-and-Benders-cut solver. | Lazy Benders optimality cuts are generated only at integer candidate incumbents. | Fractional root user cuts were disabled. | Benders cuts preserve the Phase 13/14 CPLEX dual sign convention. | Lifted lower-bound inequalities were disabled. | Batch method label DPV-Branch-Benders maps to callback DPV Branch-and-Benders with LLBI=false and root_user_cuts=false. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha003_case01,0,0.03000000,100,900,DPV-Branch-Benders-LLBI,1012.18000000,solution_dependent_DPV_unit_weights_branch_benders,Feasible,685.26505027,0.32298104,302.70636696,71;147;153;162;176;193;255;264;290;314;326;370,66.09000000,82.10888889,190.43333333,190.43333333,Callback-based DPV-SAA Branch-and-Benders-cut solver. | Lazy Benders optimality cuts are generated only at integer candidate incumbents. | Fractional root user cuts were disabled. | Benders cuts preserve the Phase 13/14 CPLEX dual sign convention. | Optional lifted lower-bound inequalities were added to the callback master. | Batch method label DPV-Branch-Benders-LLBI maps to callback DPV Branch-and-Benders with LLBI=true and root_user_cuts=false. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha003_case01,0,0.03000000,100,900,DPV-Branch-Benders-RootCuts,1064.68000000,solution_dependent_DPV_unit_weights_branch_benders,Feasible,569.43570712,0.46515788,301.24533871,71;84;153;165;170;176;183;264;289;312;326;370,67.53000000,83.43777778,194.74444444,194.74444444,Callback-based DPV-SAA Branch-and-Benders-cut solver. | Lazy Benders optimality cuts are generated only at integer candidate incumbents. | Optional fractional Benders user cuts were separated at the root node only. | Benders cuts preserve the Phase 13/14 CPLEX dual sign convention. | Lifted lower-bound inequalities were disabled. | Batch method label DPV-Branch-Benders-RootCuts maps to callback DPV Branch-and-Benders with LLBI=false and root_user_cuts=true. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha003_case01,0,0.03000000,100,900,DPV-Branch-Benders-LLBI-RootCuts,1028.96000000,solution_dependent_DPV_unit_weights_branch_benders,Feasible,720.77996586,0.29950633,301.74756683,71;153;165;183;193;255;264;273;290;314;326;370,65.46000000,81.46444444,189.38888889,189.38888889,Callback-based DPV-SAA Branch-and-Benders-cut solver. | Lazy Benders optimality cuts are generated only at integer candidate incumbents. | Optional fractional Benders user cuts were separated at the root node only. | Benders cuts preserve the Phase 13/14 CPLEX dual sign convention. | Optional lifted lower-bound inequalities were added to the callback master. | Batch method label DPV-Branch-Benders-LLBI-RootCuts maps to callback DPV Branch-and-Benders with LLBI=true and root_user_cuts=true. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test reader warning: No arcs parsed from MessagesFile0748.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha003_case02,0,0.03000000,100,900,FPP-SAA,65.67000000,expected_burned_area,Optimal,65.60850000,0.00093650,70.24547429,114;131;153;190;215;227;252;264;266;270;295;326,65.67000000,78.56222222,177.54444444,177.54444444,FPP-SAA objective is expected burned area over loaded scenarios. | Propagation constraints use y_v only when v is eligible. | FppRecourseEvaluator validation passed for final selected firebreaks. | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Train reader warning: No arcs parsed from MessagesFile0748.csv. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test scenarios were used only for out-of-sample evaluation.
alpha003_case02,0,0.03000000,100,900,FPP-SAA-CVaR,139.60000000,cvar_burned_area_beta_0.9,Feasible,104.50215944,0.25141720,300.00841335,113;131;153;206;214;229;252;268;287;295;326;334,73.26000000,81.83444444,185.55555556,185.55555556,"FPP-SAA objective is pure CVaR of burned area over loaded scenarios. | Propagation constraints use y_v only when v is eligible. | FppRecourseEvaluator validation warning: expected loss component 92.48 differs from evaluator objective 73.26 (abs_diff=19.22, rel_diff=0.207829). | Train reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Train reader warning: No arcs parsed from MessagesFile0748.csv. | Test reader warning: IgnitionsHistory/ignitions_log.csv has one numeric column; assuming line number is the scenario ID. | Test reader warning: No arcs parsed from MessagesFile0291.csv. | Test reader warning: No arcs parsed from MessagesFile0616.csv. | Test reader warning: No arcs parsed from MessagesFile0665.csv. | Test scenarios were used only for out-of-sample evaluation."
